Rxn name	Rxn description	Formula	Gene-reaction association	Reversible	LB	UB	Objective
dgmp[c]	dGMP	C10H12N5O7P
dgsn[c]	Deoxyguanosine	C10H13N5O4
dgsn[e]	Deoxyguanosine	C10H13N5O4
dgtp[c]	dGTP	C10H12N5O13P3
dha[c]	Dihydroxyacetone	C3H6O3
dha[e]	Dihydroxyacetone	C3H6O3
dhap[c]	Dihydroxyacetone phosphate	C3H5O6P
dhcinnm[c]	2,3-dihydroxicinnamic acid	C9H7O4
dhf[c]	7,8-Dihydrofolate	C19H19N7O6
dhna[c]	1,4-Dihydroxy-2-naphthoate	C11H7O4
dhnpt[c]	Dihydroneopterin	C9H13N5O4
dhor-S[c]	(S)-Dihydroorotate	C5H5N2O4
dhpmp[c]	Dihydroneopterin monophosphate	C9H12N5O7P
dhpppn[c]	3-(2,3-Dihydroxyphenyl)propanoate	C9H9O4
dhpt[c]	Dihydropteroate	C14H13N6O3
dhptd[c]	4,5-dihydroxy-2,3-pentanedione	C5H8O4
din[c]	Deoxyinosine	C10H12N4O4
din[e]	Deoxyinosine	C10H12N4O4
dkmpp[c]	2,3-diketo-5-methylthio-1-phosphopentane	C6H9O6PS
dmbzid[c]	5,6-Dimethylbenzimidazole	C9H10N2
dmlz[c]	6,7-Dimethyl-8-(1-D-ribityl)lumazine	C13H18N4O6
dmpp[c]	Dimethylallyl diphosphate	C5H9O7P2
dms[c]	Dimethyl sulfide	C2H6S
dms[e]	Dimethyl sulfide	C2H6S
dmso[c]	Dimethyl sulfoxide	C2H6OS
dmso[e]	Dimethyl sulfoxide	C2H6OS
dnad[c]	Deamino-NAD+	C21H24N6O15P2
dpcoa[c]	Dephospho-CoA	C21H33N7O13P2S
dscl[c]	dihydrosirohydrochlorin	C42H41N4O16
dtbt[c]	Dethiobiotin	C10H17N2O3
dtdp4aaddg[c]	dTDP-4-acetamido-4,6-dideoxy-D-galactose	C18H27N3O15P2
dtdp4addg[c]	dTDP-4-amino-4,6-dideoxy-D-galactose	C16H26N3O14P2
dtdp4d6dg[c]	dTDP-4-dehydro-6-deoxy-D-glucose	C16H22N2O15P2
dtdp4d6dm[c]	dTDP-4-dehydro-6-deoxy-L-mannose	C16H22N2O15P2
dtdp[c]	dTDP	C10H13N2O11P2
dtdpglu[c]	dTDPglucose	C16H24N2O16P2
dtdprmn[c]	dTDP-L-rhamnose	C16H24N2O15P2
dtmp[c]	dTMP	C10H13N2O8P
dttp[c]	dTTP	C10H13N2O14P3
dudp[c]	dUDP	C9H11N2O11P2
dump[c]	dUMP	C9H11N2O8P
duri[c]	Deoxyuridine	C9H12N2O5
duri[e]	Deoxyuridine	C9H12N2O5
dutp[c]	dUTP	C9H11N2O14P3
dxyl5p[c]	1-deoxy-D-xylulose 5-phosphate	C5H9O7P
dxyl[c]	1-deoxy-D-xylulose	C5H10O4
e4p[c]	D-Erythrose 4-phosphate	C4H7O7P
eca_EC[c]	Enterobacterial common antigen polysaccharide (Ecoli)	C24H36N3O15
eig3p[c]	D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate	C6H9N2O6P
enter[c]	Enterochelin	C30H27N3O15
etha[c]	Ethanolamine	C2H8NO
etoh[c]	Ethanol	C2H6O
etoh[e]	Ethanol	C2H6O
f1p[c]	D-Fructose 1-phosphate	C6H11O9P
f6p[c]	D-Fructose 6-phosphate	C6H11O9P
fad[c]	Flavin adenine dinucleotide oxidized	C27H31N9O15P2
fadh2[c]	Flavin adenine dinucleotide reduced	C27H33N9O15P2
fc1p[c]	L-Fuculose 1-phosphate	C6H11O8P
fcl-L[c]	L-fuculose	C6H12O5
fdp[c]	D-Fructose 1,6-bisphosphate	C6H10O12P2
fe2[c]	Fe2+	Fe
fe2[e]	Fe2+	Fe
fgam[c]	N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide	C8H13N2O9P
fmn[c]	FMN	C17H19N4O9P
for[c]	Formate	CH1O2
for[e]	Formate	CH1O2
fpram[c]	2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine	C8H15N3O8P
fprica[c]	5-Formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide	C10H13N4O9P
frdp[c]	Farnesyl diphosphate	C15H25O7P2
fru[c]	D-Fructose	C6H12O6
fru[e]	D-Fructose	C6H12O6
fruur[c]	D-Fructuronate	C6H9O7
fuc1p-L[c]	L-Fucose 1-phosphate	C6H11O8P
fuc1p-L[e]	L-Fucose 1-phosphate	C6H11O8P
fuc-L[c]	L-Fucose	C6H12O5
fuc-L[e]	L-Fucose	C6H12O5
fum[c]	Fumarate	C4H2O4
fum[e]	Fumarate	C4H2O4
g1p[c]	D-Glucose 1-phosphate	C6H11O9P
g3p[c]	Glyceraldehyde 3-phosphate	C3H5O6P
g3pc[c]	sn-Glycero-3-phosphocholine	C8H20NO6P
g3pe[c]	sn-Glycero-3-phosphoethanolamine	C5H14NO6P
g3pg[c]	Glycerophosphoglycerol	C6H14O8P
g3pi[c]	sn-Glycero-3-phospho-1-inositol	C9H18O11P
g3ps[c]	Glycerophosphoserine	C6H13NO8P
g6p[c]	D-Glucose 6-phosphate	C6H11O9P
g6p[e]	D-Glucose 6-phosphate	C6H11O9P
gal1p[c]	alpha-D-Galactose 1-phosphate	C6H11O9P
gal[c]	D-Galactose	C6H12O6
gal[e]	D-Galactose	C6H12O6
galct-D[c]	D-Galactarate	C6H8O8
galct-D[e]	D-Galactarate	C6H8O8
galctn-D[c]	D-Galactonate	C6H11O7
galctn-D[e]	D-Galactonate	C6H11O7
galt1p[c]	Galactitol 1-phosphate	C6H13O9P
galt[e]	Galactitol	C6H14O6
galur[c]	D-Galacturonate	C6H9O7
galur[e]	D-Galacturonate	C6H9O7
gam1p[c]	D-Glucosamine 1-phosphate	C6H13NO8P
gam6p[c]	D-Glucosamine 6-phosphate	C6H13NO8P
gam[e]	D-Glucosamine	C6H14NO5
gar[c]	N1-(5-Phospho-D-ribosyl)glycinamide	C7H14N2O8P
gbbtn[c]	gamma-butyrobetaine	C7H15NO2
gbbtn[e]	gamma-butyrobetaine	C7H15NO2
gcald[c]	Glycolaldehyde	C2H4O2
gdp[c]	GDP	C10H12N5O11P2
gdpddman[c]	GDP-4-dehydro-6-deoxy-D-mannose	C16H21N5O15P2
gdpfuc[c]	GDP-L-fucose	C16H23N5O15P2
gdpmann[c]	GDP-D-mannose	C16H23N5O16P2
gdpofuc[c]	GDP-4-oxo-L-fucose	C16H21N5O15P2
glc-D[c]	D-Glucose	C6H12O6
glc-D[e]	D-Glucose	C6H12O6
glcn[c]	D-Gluconate	C6H11O7
glcn[e]	D-Gluconate	C6H11O7
glcr[c]	D-Glucarate	C6H8O8
glcr[e]	D-Glucarate	C6H8O8
glcur[c]	D-Glucuronate	C6H9O7
glcur[e]	D-Glucuronate	C6H9O7
gln-L[c]	L-Glutamine	C5H10N2O3
gln-L[e]	L-Glutamine	C5H10N2O3
glu1sa[c]	L-Glutamate 1-semialdehyde	C5H9NO3
glu5p[c]	L-Glutamate 5-phosphate	C5H8NO7P
glu5sa[c]	L-Glutamate 5-semialdehyde	C5H9NO3
glu-D[c]	D-Glutamate	C5H8NO4
glu-L[c]	L-Glutamate	C5H8NO4
glu-L[e]	L-Glutamate	C5H8NO4
glucys[c]	gamma-L-Glutamyl-L-cysteine	C8H13N2O5S
glutrna[c]	L-Glutamyl-tRNA(Glu)	C5H7NO3R
glx[c]	Glyoxylate	C2H1O3
gly[c]	Glycine	C2H5NO2
gly[e]	Glycine	C2H5NO2
glyald[c]	D-Glyceraldehyde	C3H6O3
glyald[e]	D-Glyceraldehyde	C3H6O3
glyb[c]	Glycine betaine	C5H11NO2
glyb[e]	Glycine betaine	C5H11NO2
glyc3p[c]	Glycerol 3-phosphate	C3H7O6P
glyc3p[e]	Glycerol 3-phosphate	C3H7O6P
glyc-R[c]	(R)-Glycerate	C3H5O4
glyc[c]	Glycerol	C3H8O3
glyc[e]	Glycerol	C3H8O3
glyclt[c]	Glycolate	C2H3O3
glyclt[e]	Glycolate	C2H3O3
glycogen[c]	glycogen	C6H10O5
gmhep17bp[c]	D-Glycero-D-manno-heptose 1,7-bisphosphate	C7H12O13P2
gmhep1p[c]	D-Glycero-D-manno-heptose 1-phosphate	C7H13O10P
gmhep7p[c]	D-Glycero-D-manno-heptose 7-phosphate	C7H13O10P
gmp[c]	GMP	C10H12N5O8P
gp4g[c]	P1,P4-Bis(5'-guanosyl) tetraphosphate	C20H24N10O21P4
grdp[c]	Geranyl diphosphate	C10H17O7P2
gsn[c]	Guanosine	C10H13N5O5
gsn[e]	Guanosine	C10H13N5O5
gthox[c]	Oxidized glutathione	C20H30N6O12S2
gthrd[c]	Reduced glutathione	C10H16N3O6S
gtp[c]	GTP	C10H12N5O14P3
gtspmd[c]	Glutathionylspermidine	C17H36N6O5S
gua[c]	Guanine	C5H5N5O
gua[e]	Guanine	C5H5N5O
h2[c]	H2	H2
h2mb4p[c]	1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate	C5H9O8P2
h2o2[c]	Hydrogen peroxide	H2O2
h2o[c]	H2O	H2O
h2o[e]	H2O	H2O
h2s[c]	Hydrogen sulfide	H2S
h[c]	H+	H
h[e]	H+	H
hco3[c]	Bicarbonate	CHO3
hcys-L[c]	L-Homocysteine	C4H9NO2S
hdca[c]	Hexadecanoate (n-C16:0)	C16H31O2
hdca[e]	Hexadecanoate (n-C16:0)	C16H31O2
hdcea[c]	Hexadecenoate (n-C16:1)	C16H29O2
hdeACP[c]	cis-hexadec-9-enoyl-[acyl-carrier protein] (n-C16:1)	C27H49N2O8PRS
hemeO[c]	Heme O	C49H56FeN4O5
his-L[c]	L-Histidine	C6H9N3O2
his-L[e]	L-Histidine	C6H9N3O2
hisp[c]	L-Histidinol phosphate	C6H11N3O4P
histd[c]	L-Histidinol	C6H12N3O
hkndd[c]	2-Hydroxy-6-oxonona-2,4-diene-1,9-dioate	C9H8O6
hkntd[c]	2-hydroxy-6-ketononatrienedioate	C9H6O6
hmbil[c]	Hydroxymethylbilane	C40H38N4O17
hmfurn[c]	4-hydroxy-5-methyl-3(2H)-furanone	C5H6O3
hom-L[c]	L-Homoserine	C4H9NO3
hpyr[c]	Hydroxypyruvate	C3H3O4
hqn[c]	Hydroquinone	C6H6O2
hxan[c]	Hypoxanthine	C5H4N4O
hxan[e]	Hypoxanthine	C5H4N4O
iasp[c]	Iminoaspartate	C4H3NO4
ichor[c]	Isochorismate	C10H8O6
icit[c]	Isocitrate	C6H5O7
idon-L[c]	L-Idonate	C6H11O7
idon-L[e]	L-Idonate	C6H11O7
idp[c]	IDP	C10H11N4O11P2
ile-L[c]	L-Isoleucine	C6H13NO2
ile-L[e]	L-Isoleucine	C6H13NO2
imacp[c]	3-(Imidazol-4-yl)-2-oxopropyl phosphate	C6H7N2O5P
imp[c]	IMP	C10H11N4O8P
indole[c]	Indole	C8H7N
indole[e]	Indole	C8H7N
inost[c]	myo-Inositol	C6H12O6
ins[c]	Inosine	C10H12N4O5
ins[e]	Inosine	C10H12N4O5
ipdp[c]	Isopentenyl diphosphate	C5H9O7P2
itp[c]	ITP	C10H11N4O14P3
k[c]	potassium	K
k[e]	potassium	K
kdo2lipid4L[c]	KDO(2)-lipid IV(A) with laurate	C96H170N2O38P2
kdo2lipid4[c]	KDO(2)-lipid IV(A)	C84H148N2O37P2
kdo2lipid4p[c]	KDO(2)-lipid IV(A) with palmitoleoyl	C100H176N2O38P2
kdo8p[c]	3-Deoxy-D-manno-octulosonate 8-phosphate	C8H12O11P
kdo[c]	3-Deoxy-D-manno-2-octulosonate	C8H13O8
kdolipid4[c]	KDO-lipid IV(A)	C76H137N2O30P2
lac-D[c]	D-Lactate	C3H5O3
lac-D[e]	D-Lactate	C3H5O3
lac-L[c]	L-Lactate	C3H5O3
lac-L[e]	L-Lactate	C3H5O3
lald-L[c]	L-Lactaldehyde	C3H6O2
lcts[c]	Lactose	C12H22O11
lcts[e]	Lactose	C12H22O11
leu-L[c]	L-Leucine	C6H13NO2
leu-L[e]	L-Leucine	C6H13NO2
lgt-S[c]	(R)-S-Lactoylglutathione	C13H20N3O8S
lipa[c]	KDO(2)-lipid (A)	C110H196N2O39P2
lipa_cold[c]	cold adapted KDO(2)-lipid (A)	C114H202N2O39P2
lipidA[c]	2,3,2'3'-Tetrakis(beta-hydroxymyristoyl)-D-glucosaminyl-1,6-beta-D-glucosamine 1,4'-bisphosphate	C68H126N2O23P2
lipidAds[c]	Lipid A Disaccharide	C68H127N2O20P
lipidX[c]	2,3-Bis(3-hydroxytetradecanoyl)-beta-D-glucosaminyl 1-phosphate	C34H64NO12P
lps_EC[c]	lipopolysaccharide (Ecoli)	C171H297N4O88P2
lys-L[c]	L-Lysine	C6H15N2O2
lys-L[e]	L-Lysine	C6H15N2O2
malACP[c]	Malonyl-[acyl-carrier protein]	C14H22N2O10PRS
mal-L[c]	L-Malate	C4H4O5
mal-L[e]	L-Malate	C4H4O5
malcoa[c]	Malonyl-CoA	C24H33N7O19P3S
malt6p[c]	Maltose 6'-phosphate	C12H21O14P
malt[c]	Maltose	C12H22O11
malt[e]	Maltose	C12H22O11
malthp[c]	Maltoheptaose	C42H72O36
malthx[c]	Maltohexaose	C36H62O31
malthx[e]	Maltohexaose	C36H62O31
maltpt[c]	Maltopentaose	C30H52O26
maltpt[e]	Maltopentaose	C30H52O26
malttr[c]	Maltotriose	C18H32O16
malttr[e]	Maltotriose	C18H32O16
maltttr[c]	Maltotetraose	C24H42O21
maltttr[e]	Maltotetraose	C24H42O21
man1p[c]	D-Mannose 1-phosphate	C6H11O9P
man6p[c]	D-Mannose 6-phosphate	C6H11O9P
man6p[e]	D-Mannose 6-phosphate	C6H11O9P
man[e]	D-Mannose	C6H12O6
mana[c]	D-Mannonate	C6H11O7
melib[c]	Melibiose	C12H22O11
melib[e]	Melibiose	C12H22O11
met-D[c]	D-Methionine	C5H10NO2S
met-D[e]	D-Methionine	C5H10NO2S
met-L[c]	L-Methionine	C5H11NO2S
met-L[e]	L-Methionine	C5H11NO2S
methf[c]	5,10-Methenyltetrahydrofolate	C20H20N7O6
mi1p-D[c]	1D-myo-Inositol 1-phosphate	C6H11O9P
micit[c]	methylisocitrate	C7H7O7
mlthf[c]	5,10-Methylenetetrahydrofolate	C20H21N7O6
mmcoa-R[c]	(R)-Methylmalonyl-CoA	C25H35N7O19P3S
mmcoa-S[c]	(S)-Methylmalonyl-CoA	C25H35N7O19P3S
mnl1p[c]	D-Mannitol 1-phosphate	C6H13O9P
mnl[e]	D-Mannitol	C6H14O6
mql8[c]	Menaquinol 8	C51H74O2
mqn8[c]	Menaquinone 8	C51H72O2
mthgxl[c]	Methylglyoxal	C3H4O2
myrsACP[c]	Myristoyl-ACP (n-C14:0ACP)	C25H47N2O8PRS
n8aspmd[c]	N8-Acetylspermidine	C9H23N3O
na1[c]	Sodium	Na
na1[e]	Sodium	Na
nac[c]	Nicotinate	C6H4NO2
nac[e]	Nicotinate	C6H4NO2
nad[c]	Nicotinamide adenine dinucleotide	C21H26N7O14P2
nad[e]	Nicotinamide adenine dinucleotide	C21H26N7O14P2
nadh[c]	Nicotinamide adenine dinucleotide - reduced	C21H27N7O14P2
nadp[c]	Nicotinamide adenine dinucleotide phosphate	C21H25N7O17P3
nadph[c]	Nicotinamide adenine dinucleotide phosphate - reduced	C21H26N7O17P3
ncam[c]	Nicotinamide	C6H6N2O
nh4[c]	Ammonium	H4N
nh4[e]	Ammonium	H4N
nicrnt[c]	Nicotinate D-ribonucleotide	C11H12NO9P
nmn[c]	NMN	C11H14N2O8P
nmn[e]	NMN	C11H14N2O8P
no2[c]	Nitrite	NO2
no2[e]	Nitrite	NO2
no3[c]	Nitrate	NO3
no3[e]	Nitrate	NO3
o2[c]	O2	O2
o2[e]	O2	O2
o2s[c]	Superoxide anion	O2
oaa[c]	Oxaloacetate	C4H2O5
ocdca[c]	octadecanoate (n-C18:0)	C18H35O2
ocdca[e]	octadecanoate (n-C18:0)	C18H35O2
ocdcea[c]	octadecenoate (n-C18:1)	C18H33O2
octdp[c]	all-trans-Octaprenyl diphosphate	C40H65O7P2
octeACP[c]	cis-octadec-11-enoyl-[acyl-carrier protein] (n-C18:1)	C29H53N2O8PRS
ohpb[c]	2-Oxo-3-hydroxy-4-phosphobutanoate	C4H4O8P
op4en[c]	2-Oxopent-4-enoate	C5H5O3
orn[c]	Ornithine	C5H13N2O2
orn[e]	Ornithine	C5H13N2O2
orot5p[c]	Orotidine 5'-phosphate	C10H10N2O11P
orot[c]	Orotate	C5H3N2O4
pa_EC[c]	phosphatidate  (E.coli)	C1836H3398O400P50
pac[c]	Phenylacetic acid	C8H7O2
pacald[c]	Phenylacetaldehyde	C8H8O
palmACP[c]	Palmitoyl-ACP (n-C16:0ACP)	C27H51N2O8PRS
pan4p[c]	Pantetheine 4'-phosphate	C11H21N2O7PS
pant-R[c]	(R)-Pantoate	C6H11O4
pap[c]	Adenosine 3',5'-bisphosphate	C10H11N5O10P2
paps[c]	3'-Phosphoadenylyl sulfate	C10H11N5O13P2S
pc_EC[c]	Phosphatidylcholine (E.coli)	C2086H4048N50O400P50
pdx5p[c]	Pyridoxine 5'-phosphate	C8H10NO6P
pe_EC[c]	Phosphatidylethanolamine (ecoli)	C1936H3748N50O400P50
peamn[c]	Phenethylamine	C8H12N
pep[c]	Phosphoenolpyruvate	C3H2O6P
peptido_EC[c]	Peptidoglycan subunit of Escherichia coli	C40H62N8O21
pg_EC[c]	Phosphatidylglycerol (Ecoli)	C1986H3748O500P50
pgp_EC[c]	Phosphatidylglycerophosphate (Ecoli)	C1986H3698O650P100
phaccoa[c]	Phenylacetyl-CoA	C29H38N7O17P3S
phe-L[c]	L-Phenylalanine	C9H11NO2
phe-L[e]	L-Phenylalanine	C9H11NO2
pheme[c]	Protoheme	C34H30FeN4O4
phom[c]	O-Phospho-L-homoserine	C4H8NO6P
phpyr[c]	Phenylpyruvate	C9H7O3
phthr[c]	O-Phospho-4-hydroxy-L-threonine	C4H8NO7P
pi[c]	Phosphate	HO4P
pi[e]	Phosphate	HO4P
pmcoa[c]	Pimeloyl-CoA	C28H41N7O19P3S
pnto-R[c]	(R)-Pantothenate	C9H16NO5
pnto-R[e]	(R)-Pantothenate	C9H16NO5
ppa[c]	Propionate (n-C3:0)	C3H5O2
ppap[c]	Propanoyl phosphate	C3H5O5P
ppbng[c]	Porphobilinogen	C10H13N2O4
ppcoa[c]	Propanoyl-CoA	C24H36N7O17P3S
pphn[c]	Prephenate	C10H8O6
ppi[c]	Diphosphate	HO7P2
ppp9[c]	Protoporphyrin	C34H32N4O4
pppg9[c]	Protoporphyrinogen IX	C34H38N4O4
pppi[c]	Inorganic triphosphate	HO10P3
pppn[c]	Phenylpropanoate	C9H9O2
pppn[e]	Phenylpropanoate	C9H9O2
pram[c]	5-Phospho-beta-D-ribosylamine	C5H11NO7P
pran[c]	N-(5-Phospho-D-ribosyl)anthranilate	C12H13NO9P
prbamp[c]	1-(5-Phosphoribosyl)-AMP	C15H19N5O14P2
prbatp[c]	1-(5-Phosphoribosyl)-ATP	C15H19N5O20P4
prfp[c]	1-(5-Phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide	C15H21N5O15P2
prlp[c]	5-[(5-phospho-1-deoxyribulos-1-ylamino)methylideneamino]-1-(5-phosphoribosyl)imidazole-4-carboxamide	C15H21N5O15P2
pro-L[c]	L-Proline	C5H9NO2
pro-L[e]	L-Proline	C5H9NO2
prpp[c]	5-Phospho-alpha-D-ribose 1-diphosphate	C5H8O14P3
ps_EC[c]	phosphatidylserine (Ecoli)	C1986H3698N50O500P50
pser-L[c]	O-Phospho-L-serine	C3H6NO6P
ptrc[c]	Putrescine	C4H14N2
ptrc[e]	Putrescine	C4H14N2
pyam5p[c]	Pyridoxamine 5'-phosphate	C8H12N2O5P
pydam[c]	Pyridoxamine	C8H13N2O2
pydx5p[c]	Pyridoxal 5'-phosphate	C8H8NO6P
pydx[c]	Pyridoxal	C8H9NO3
pydxn[c]	Pyridoxine	C8H11NO3
pyr[c]	Pyruvate	C3H3O3
pyr[e]	Pyruvate	C3H3O3
q8[c]	Ubiquinone-8	C49H74O4
q8h2[c]	Ubiquinol-8	C49H76O4
quln[c]	Quinolinate	C7H3NO4
r1p[c]	alpha-D-Ribose 1-phosphate	C5H9O8P
r5p[c]	alpha-D-Ribose 5-phosphate	C5H9O8P
rbl-L[c]	L-Ribulose	C5H10O5
rdmbzi[c]	N1-(alpha-D-ribosyl)-5,6-dimethylbenzimidazole	C14H18N2O4
rhcys[c]	S-Ribosyl-L-homocysteine	C9H17NO6S
rib-D[c]	D-Ribose	C5H10O5
rib-D[e]	D-Ribose	C5H10O5
ribflv[c]	Riboflavin	C17H20N4O6
rml1p[c]	L-Rhamnulose 1-phosphate	C6H11O8P
rml[c]	L-Rhamnulose	C6H12O5
rmn[c]	L-Rhamnose	C6H12O5
rmn[e]	L-Rhamnose	C6H12O5
ru5p-D[c]	D-Ribulose 5-phosphate	C5H9O8P
ru5p-L[c]	L-Ribulose 5-phosphate	C5H9O8P
s7p[c]	Sedoheptulose 7-phosphate	C7H13O10P
sbt6p[c]	D-Sorbitol 6-phosphate	C6H13O9P
sbt-D[e]	D-Sorbitol	C6H14O6
sbzcoa[c]	O-Succinylbenzoyl-CoA	C32H39N7O20P3S
scl[c]	sirohydrochlorin	C42H39N4O16
seln[c]	Selenide	HSe
selnp[c]	Selenophosphate	H2O3PSe
ser-D[c]	D-Serine	C3H7NO3
ser-D[e]	D-Serine	C3H7NO3
ser-L[c]	L-Serine	C3H7NO3
ser-L[e]	L-Serine	C3H7NO3
seramp[c]	L-seryl-AMP	C13H19N6O9P
sheme[c]	Siroheme	C42H36FeN4O16
skm5p[c]	Shikimate 5-phosphate	C7H8O8P
skm[c]	Shikimate	C7H9O5
sl26da[c]	N-Succinyl-LL-2,6-diaminoheptanedioate	C11H16N2O7
sl2a6o[c]	N-Succinyl-2-L-amino-6-oxoheptanedioate	C11H12NO8
so3[c]	Sulfite	O3S
so4[c]	Sulfate	O4S
so4[e]	Sulfate	O4S
spmd[c]	Spermidine	C7H22N3
spmd[e]	Spermidine	C7H22N3
ssaltpp[c]	Succinate semialdehyde-thiamin diphosphate anion	C16H21N4O10P2S
suc6p[c]	Sucrose 6-phosphate	C12H21O14P
sucarg[c]	N2-Succinyl-L-arginine	C10H17N4O5
sucbz[c]	o-Succinylbenzoate	C11H8O5
succ[c]	Succinate	C4H4O4
succ[e]	Succinate	C4H4O4
succoa[c]	Succinyl-CoA	C25H35N7O19P3S
sucglu[c]	N2-Succinyl-L-glutamate	C9H10NO7
sucgsa[c]	N2-Succinyl-L-glutamate 5-semialdehyde	C9H11NO6
suchms[c]	O-Succinyl-L-homoserine	C8H12NO6
sucorn[c]	N2-Succinyl-L-ornithine	C9H15N2O5
sucr[e]	Sucrose	C12H22O11
sucsal[c]	Succinic semialdehyde	C4H5O3
tag6p-D[c]	D-Tagatose 6-phosphate	C6H11O9P
tagdp-D[c]	D-Tagatose 1,6-biphosphate	C6H10O12P2
tagur[c]	D-Tagaturonate	C6H9O7
tartr-L[c]	L-tartrate	C4H4O6
tartr-L[e]	L-tartrate	C4H4O6
taur[c]	Taurine	C2H7NO3S
taur[e]	Taurine	C2H7NO3S
tcynt[c]	Thiocyanate	CNS
tdeACP[c]	cis-tetradec-7-enoyl-[acyl-carrier protein] (n-C14:1)	C25H45N2O8PRS
thdp[c]	2,3,4,5-Tetrahydrodipicolinate	C7H7NO4
thf[c]	5,6,7,8-Tetrahydrofolate	C19H21N7O6
thm[c]	Thiamin	C12H17N4OS
thm[e]	Thiamin	C12H17N4OS
thmmp[c]	Thiamin monophosphate	C12H16N4O4PS
thmpp[c]	Thiamine diphosphate	C12H16N4O7P2S
thr-L[c]	L-Threonine	C4H9NO3
thr-L[e]	L-Threonine	C4H9NO3
thym[c]	Thymine	C5H6N2O2
thymd[c]	Thymidine	C10H14N2O5
thymd[e]	Thymidine	C10H14N2O5
tma[c]	trimethylamine	C3H10N
tma[e]	trimethylamine	C3H10N
tmao[c]	Trimethylamine N-oxide	C3H9NO
tmao[e]	Trimethylamine N-oxide	C3H9NO
trdox[c]	Oxidized thioredoxin	X
trdrd[c]	Reduced thioredoxin	XH2
tre6p[c]	alpha,alpha'-Trehalose 6-phosphate	C12H21O14P
tre[c]	Trehalose	C12H22O11
tre[e]	Trehalose	C12H22O11
trnaglu[c]	tRNA (Glu)	R
trp-L[c]	L-Tryptophan	C11H12N2O2
trp-L[e]	L-Tryptophan	C11H12N2O2
tsul[c]	Thiosulfate	O3S2
tsul[e]	Thiosulfate	O3S2
ttdca[c]	tetradecanoate (n-C14:0)	C14H27O2
ttdca[e]	tetradecanoate (n-C14:0)	C14H27O2
ttdcea[c]	tetradecenoate (n-C14:1)	C14H25O2
tyr-L[c]	L-Tyrosine	C9H11NO3
tyr-L[e]	L-Tyrosine	C9H11NO3
u23ga[c]	UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine	C43H75N3O20P2
u3aga[c]	UDP-3-O-(3-hydroxytetradecanoyl)-N-acetylglucosamine	C31H51N3O19P2
u3hga[c]	UDP-3-O-(3-hydroxytetradecanoyl)-D-glucosamine	C29H50N3O18P2
uaagmda[c]	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-ala-D-glu-meso-2,6-diaminopimeloyl-D-ala-D-ala	C95H152N8O28P2
uaccg[c]	UDP-N-acetyl-3-O-(1-carboxyvinyl)-D-glucosamine	C20H26N3O19P2
uacgam[c]	UDP-N-acetyl-D-glucosamine	C17H25N3O17P2
uacmam[c]	UDP-N-acetyl-D-mannosamine	C17H25N3O17P2
uacmamu[c]	UDP-N-acetyl-D-mannosaminouronate	C17H22N3O18P2
uagmda[c]	Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine	C87H139N7O23P2
uama[c]	UDP-N-acetylmuramoyl-L-alanine	C23H33N4O20P2
uamag[c]	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate	C28H39N5O23P2
uamr[c]	UDP-N-acetylmuramate	C20H28N3O19P2
udcpdp[c]	Undecaprenyl diphosphate	C55H89O7P2
udcpp[c]	Undecaprenyl phosphate	C55H89O4P
udp[c]	UDP	C9H11N2O12P2
udpg[c]	UDPglucose	C15H22N2O17P2
udpgal[c]	UDPgalactose	C15H22N2O17P2
udpgalfur[c]	UDP-D-galacto-1,4-furanose	C15H22N2O17P2
udpglcur[c]	UDP-D-glucuronate	C15H19N2O18P2
ugmd[c]	UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2,6-diaminopimelate	C35H51N7O26P2
ugmda[c]	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine	C41H61N9O28P2
ump[c]	UMP	C9H11N2O9P
unaga[c]	Undecaprenyl diphospho N-acetyl-glucosamine	C63H103NO12P2
unagamu[c]	Undecaprenyl-diphospho-N-acetylglucosamine-N-acetylmannosaminuronate	C71H113N2O18P2
unagamuf[c]	Undecaprenyl-diphospho N-acetylglucosamine-N-acetylmannosaminuronate-N-acetamido-4,6-dideoxy-D-galactose	C79H126N3O22P2
uppg3[c]	Uroporphyrinogen III	C40H36N4O16
ura[c]	Uracil	C4H4N2O2
ura[e]	Uracil	C4H4N2O2
urdglyc[c]	(-)-Ureidoglycolate	C3H5N2O4
urea[c]	Urea	CH4N2O
urea[e]	Urea	CH4N2O
uri[c]	Uridine	C9H12N2O6
uri[e]	Uridine	C9H12N2O6
utp[c]	UTP	C9H11N2O15P3
